Index,Date,Close,1DayAgo,2DayAgo,3DayAgo,4DayAgo,5DayAgo,6DayAgo,7DayAgo,8DayAgo,9DayAgo,10DayAgo
1610,20170526,241.710007,241.759995,240.610001,240.050003,239.520004,238.309998,236.770004,235.820007,240.080002,240.300003,238.979996
1611,20170530,241.5,241.710007,241.759995,240.610001,240.050003,239.520004,238.309998,236.770004,235.820007,240.080002,240.300003
1612,20170531,241.440002,241.5,241.710007,241.759995,240.610001,240.050003,239.520004,238.309998,236.770004,235.820007,240.080002
1613,20170601,243.360001,241.440002,241.5,241.710007,241.759995,240.610001,240.050003,239.520004,238.309998,236.770004,235.820007
1614,20170602,244.169998,243.360001,241.440002,241.5,241.710007,241.759995,240.610001,240.050003,239.520004,238.309998,236.770004
1615,20170605,243.990005,244.169998,243.360001,241.440002,241.5,241.710007,241.759995,240.610001,240.050003,239.520004,238.309998
1616,20170606,243.210007,243.990005,244.169998,243.360001,241.440002,241.5,241.710007,241.759995,240.610001,240.050003,239.520004
1617,20170607,243.660004,243.210007,243.990005,244.169998,243.360001,241.440002,241.5,241.710007,241.759995,240.610001,240.050003
1618,20170608,243.779999,243.660004,243.210007,243.990005,244.169998,243.360001,241.440002,241.5,241.710007,241.759995,240.610001
1619,20170609,243.410004,243.779999,243.660004,243.210007,243.990005,244.169998,243.360001,241.440002,241.5,241.710007,241.759995
1620,20170612,243.360001,243.410004,243.779999,243.660004,243.210007,243.990005,244.169998,243.360001,241.440002,241.5,241.710007
1621,20170613,244.550003,243.360001,243.410004,243.779999,243.660004,243.210007,243.990005,244.169998,243.360001,241.440002,241.5
1622,20170614,244.240005,244.550003,243.360001,243.410004,243.779999,243.660004,243.210007,243.990005,244.169998,243.360001,241.440002
1623,20170615,243.770004,244.240005,244.550003,243.360001,243.410004,243.779999,243.660004,243.210007,243.990005,244.169998,243.360001
1624,20170616,242.639999,243.770004,244.240005,244.550003,243.360001,243.410004,243.779999,243.660004,243.210007,243.990005,244.169998
1625,20170619,244.660004,242.639999,243.770004,244.240005,244.550003,243.360001,243.410004,243.779999,243.660004,243.210007,243.990005
1626,20170620,243.009995,244.660004,242.639999,243.770004,244.240005,244.550003,243.360001,243.410004,243.779999,243.660004,243.210007
1627,20170621,242.949997,243.009995,244.660004,242.639999,243.770004,244.240005,244.550003,243.360001,243.410004,243.779999,243.660004
1628,20170622,242.839996,242.949997,243.009995,244.660004,242.639999,243.770004,244.240005,244.550003,243.360001,243.410004,243.779999
1629,20170623,243.130005,242.839996,242.949997,243.009995,244.660004,242.639999,243.770004,244.240005,244.550003,243.360001,243.410004
1630,20170626,243.289993,243.130005,242.839996,242.949997,243.009995,244.660004,242.639999,243.770004,244.240005,244.550003,243.360001
1631,20170627,241.330002,243.289993,243.130005,242.839996,242.949997,243.009995,244.660004,242.639999,243.770004,244.240005,244.550003
1632,20170628,243.490005,241.330002,243.289993,243.130005,242.839996,242.949997,243.009995,244.660004,242.639999,243.770004,244.240005
1633,20170629,241.350006,243.490005,241.330002,243.289993,243.130005,242.839996,242.949997,243.009995,244.660004,242.639999,243.770004
1634,20170630,241.800003,241.350006,243.490005,241.330002,243.289993,243.130005,242.839996,242.949997,243.009995,244.660004,242.639999
1635,20170703,242.210007,241.800003,241.350006,243.490005,241.330002,243.289993,243.130005,242.839996,242.949997,243.009995,244.660004
1636,20170705,242.770004,242.210007,241.800003,241.350006,243.490005,241.330002,243.289993,243.130005,242.839996,242.949997,243.009995
1637,20170706,240.550003,242.770004,242.210007,241.800003,241.350006,243.490005,241.330002,243.289993,243.130005,242.839996,242.949997
1638,20170707,242.110001,240.550003,242.770004,242.210007,241.800003,241.350006,243.490005,241.330002,243.289993,243.130005,242.839996
1639,20170710,242.369995,242.110001,240.550003,242.770004,242.210007,241.800003,241.350006,243.490005,241.330002,243.289993,243.130005
1640,20170711,242.190002,242.369995,242.110001,240.550003,242.770004,242.210007,241.800003,241.350006,243.490005,241.330002,243.289993
1641,20170712,244.009995,242.190002,242.369995,242.110001,240.550003,242.770004,242.210007,241.800003,241.350006,243.490005,241.330002
1642,20170713,244.419998,244.009995,242.190002,242.369995,242.110001,240.550003,242.770004,242.210007,241.800003,241.350006,243.490005
1643,20170714,245.559998,244.419998,244.009995,242.190002,242.369995,242.110001,240.550003,242.770004,242.210007,241.800003,241.350006
1644,20170717,245.529999,245.559998,244.419998,244.009995,242.190002,242.369995,242.110001,240.550003,242.770004,242.210007,241.800003
1645,20170718,245.660004,245.529999,245.559998,244.419998,244.009995,242.190002,242.369995,242.110001,240.550003,242.770004,242.210007
1646,20170719,246.990005,245.660004,245.529999,245.559998,244.419998,244.009995,242.190002,242.369995,242.110001,240.550003,242.770004
1647,20170720,247.100006,246.990005,245.660004,245.529999,245.559998,244.419998,244.009995,242.190002,242.369995,242.110001,240.550003
1648,20170721,246.880005,247.100006,246.990005,245.660004,245.529999,245.559998,244.419998,244.009995,242.190002,242.369995,242.110001
1649,20170724,246.820007,246.880005,247.100006,246.990005,245.660004,245.529999,245.559998,244.419998,244.009995,242.190002,242.369995
1650,20170725,247.419998,246.820007,246.880005,247.100006,246.990005,245.660004,245.529999,245.559998,244.419998,244.009995,242.190002
1651,20170726,247.429993,247.419998,246.820007,246.880005,247.100006,246.990005,245.660004,245.529999,245.559998,244.419998,244.009995
1652,20170727,247.199997,247.429993,247.419998,246.820007,246.880005,247.100006,246.990005,245.660004,245.529999,245.559998,244.419998
1653,20170728,246.910004,247.199997,247.429993,247.419998,246.820007,246.880005,247.100006,246.990005,245.660004,245.529999,245.559998
1654,20170731,246.770004,246.910004,247.199997,247.429993,247.419998,246.820007,246.880005,247.100006,246.990005,245.660004,245.529999
1655,20170801,247.320007,246.770004,246.910004,247.199997,247.429993,247.419998,246.820007,246.880005,247.100006,246.990005,245.660004
1656,20170802,247.440002,247.320007,246.770004,246.910004,247.199997,247.429993,247.419998,246.820007,246.880005,247.100006,246.990005
1657,20170803,246.960007,247.440002,247.320007,246.770004,246.910004,247.199997,247.429993,247.419998,246.820007,246.880005,247.100006
1658,20170804,247.410004,246.960007,247.440002,247.320007,246.770004,246.910004,247.199997,247.429993,247.419998,246.820007,246.880005
1659,20170807,247.869995,247.410004,246.960007,247.440002,247.320007,246.770004,246.910004,247.199997,247.429993,247.419998,246.820007
1660,20170808,247.259995,247.869995,247.410004,246.960007,247.440002,247.320007,246.770004,246.910004,247.199997,247.429993,247.419998
1661,20170809,247.25,247.259995,247.869995,247.410004,246.960007,247.440002,247.320007,246.770004,246.910004,247.199997,247.429993
1662,20170810,243.759995,247.25,247.259995,247.869995,247.410004,246.960007,247.440002,247.320007,246.770004,246.910004,247.199997
1663,20170811,244.119995,243.759995,247.25,247.259995,247.869995,247.410004,246.960007,247.440002,247.320007,246.770004,246.910004
1664,20170814,246.539993,244.119995,243.759995,247.25,247.259995,247.869995,247.410004,246.960007,247.440002,247.320007,246.770004
1665,20170815,246.509995,246.539993,244.119995,243.759995,247.25,247.259995,247.869995,247.410004,246.960007,247.440002,247.320007
1666,20170816,246.940002,246.509995,246.539993,244.119995,243.759995,247.25,247.259995,247.869995,247.410004,246.960007,247.440002
1667,20170817,243.089996,246.940002,246.509995,246.539993,244.119995,243.759995,247.25,247.259995,247.869995,247.410004,246.960007
1668,20170818,242.710007,243.089996,246.940002,246.509995,246.539993,244.119995,243.759995,247.25,247.259995,247.869995,247.410004
1669,20170821,242.899994,242.710007,243.089996,246.940002,246.509995,246.539993,244.119995,243.759995,247.25,247.259995,247.869995
1670,20170822,245.440002,242.899994,242.710007,243.089996,246.940002,246.509995,246.539993,244.119995,243.759995,247.25,247.259995
1671,20170823,244.559998,245.440002,242.899994,242.710007,243.089996,246.940002,246.509995,246.539993,244.119995,243.759995,247.25
1672,20170824,243.990005,244.559998,245.440002,242.899994,242.710007,243.089996,246.940002,246.509995,246.539993,244.119995,243.759995
1673,20170825,244.559998,243.990005,244.559998,245.440002,242.899994,242.710007,243.089996,246.940002,246.509995,246.539993,244.119995
1674,20170828,244.570007,244.559998,243.990005,244.559998,245.440002,242.899994,242.710007,243.089996,246.940002,246.509995,246.539993
1675,20170829,244.850006,244.570007,244.559998,243.990005,244.559998,245.440002,242.899994,242.710007,243.089996,246.940002,246.509995
1676,20170830,246.009995,244.850006,244.570007,244.559998,243.990005,244.559998,245.440002,242.899994,242.710007,243.089996,246.940002
1677,20170831,247.490005,246.009995,244.850006,244.570007,244.559998,243.990005,244.559998,245.440002,242.899994,242.710007,243.089996
1678,20170901,247.839996,247.490005,246.009995,244.850006,244.570007,244.559998,243.990005,244.559998,245.440002,242.899994,242.710007
1679,20170905,246.059998,247.839996,247.490005,246.009995,244.850006,244.570007,244.559998,243.990005,244.559998,245.440002,242.899994
1680,20170906,246.899994,246.059998,247.839996,247.490005,246.009995,244.850006,244.570007,244.559998,243.990005,244.559998,245.440002
1681,20170907,246.869995,246.899994,246.059998,247.839996,247.490005,246.009995,244.850006,244.570007,244.559998,243.990005,244.559998
1682,20170908,246.580002,246.869995,246.899994,246.059998,247.839996,247.490005,246.009995,244.850006,244.570007,244.559998,243.990005
1683,20170911,249.210007,246.580002,246.869995,246.899994,246.059998,247.839996,247.490005,246.009995,244.850006,244.570007,244.559998
1684,20170912,250.050003,249.210007,246.580002,246.869995,246.899994,246.059998,247.839996,247.490005,246.009995,244.850006,244.570007
1685,20170913,250.169998,250.050003,249.210007,246.580002,246.869995,246.899994,246.059998,247.839996,247.490005,246.009995,244.850006
1686,20170914,250.089996,250.169998,250.050003,249.210007,246.580002,246.869995,246.899994,246.059998,247.839996,247.490005,246.009995
1687,20170915,249.190002,250.089996,250.169998,250.050003,249.210007,246.580002,246.869995,246.899994,246.059998,247.839996,247.490005
1688,20170918,249.720001,249.190002,250.089996,250.169998,250.050003,249.210007,246.580002,246.869995,246.899994,246.059998,247.839996
1689,20170919,249.970001,249.720001,249.190002,250.089996,250.169998,250.050003,249.210007,246.580002,246.869995,246.899994,246.059998
1690,20170920,250.059998,249.970001,249.720001,249.190002,250.089996,250.169998,250.050003,249.210007,246.580002,246.869995,246.899994
1691,20170921,249.389999,250.059998,249.970001,249.720001,249.190002,250.089996,250.169998,250.050003,249.210007,246.580002,246.869995
1692,20170922,249.440002,249.389999,250.059998,249.970001,249.720001,249.190002,250.089996,250.169998,250.050003,249.210007,246.580002
1693,20170925,248.929993,249.440002,249.389999,250.059998,249.970001,249.720001,249.190002,250.089996,250.169998,250.050003,249.210007
1694,20170926,249.080002,248.929993,249.440002,249.389999,250.059998,249.970001,249.720001,249.190002,250.089996,250.169998,250.050003
1695,20170927,250.050003,249.080002,248.929993,249.440002,249.389999,250.059998,249.970001,249.720001,249.190002,250.089996,250.169998
1696,20170928,250.350006,250.050003,249.080002,248.929993,249.440002,249.389999,250.059998,249.970001,249.720001,249.190002,250.089996
1697,20170929,251.229996,250.350006,250.050003,249.080002,248.929993,249.440002,249.389999,250.059998,249.970001,249.720001,249.190002
1698,20171002,252.320007,251.229996,250.350006,250.050003,249.080002,248.929993,249.440002,249.389999,250.059998,249.970001,249.720001
1699,20171003,252.860001,252.320007,251.229996,250.350006,250.050003,249.080002,248.929993,249.440002,249.389999,250.059998,249.970001
1700,20171004,253.160004,252.860001,252.320007,251.229996,250.350006,250.050003,249.080002,248.929993,249.440002,249.389999,250.059998
1701,20171005,254.660004,253.160004,252.860001,252.320007,251.229996,250.350006,250.050003,249.080002,248.929993,249.440002,249.389999
1702,20171006,254.369995,254.660004,253.160004,252.860001,252.320007,251.229996,250.350006,250.050003,249.080002,248.929993,249.440002
1703,20171009,253.949997,254.369995,254.660004,253.160004,252.860001,252.320007,251.229996,250.350006,250.050003,249.080002,248.929993
1704,20171010,254.619995,253.949997,254.369995,254.660004,253.160004,252.860001,252.320007,251.229996,250.350006,250.050003,249.080002
1705,20171011,255.020004,254.619995,253.949997,254.369995,254.660004,253.160004,252.860001,252.320007,251.229996,250.350006,250.050003
1706,20171012,254.639999,255.020004,254.619995,253.949997,254.369995,254.660004,253.160004,252.860001,252.320007,251.229996,250.350006
1707,20171013,254.949997,254.639999,255.020004,254.619995,253.949997,254.369995,254.660004,253.160004,252.860001,252.320007,251.229996
1708,20171016,255.289993,254.949997,254.639999,255.020004,254.619995,253.949997,254.369995,254.660004,253.160004,252.860001,252.320007
1709,20171017,255.470001,255.289993,254.949997,254.639999,255.020004,254.619995,253.949997,254.369995,254.660004,253.160004,252.860001
1710,20171018,255.720001,255.470001,255.289993,254.949997,254.639999,255.020004,254.619995,253.949997,254.369995,254.660004,253.160004
1711,20171019,255.789993,255.720001,255.470001,255.289993,254.949997,254.639999,255.020004,254.619995,253.949997,254.369995,254.660004
1712,20171020,257.109985,255.789993,255.720001,255.470001,255.289993,254.949997,254.639999,255.020004,254.619995,253.949997,254.369995
1713,20171023,256.109985,257.109985,255.789993,255.720001,255.470001,255.289993,254.949997,254.639999,255.020004,254.619995,253.949997
1714,20171024,256.559998,256.109985,257.109985,255.789993,255.720001,255.470001,255.289993,254.949997,254.639999,255.020004,254.619995
1715,20171025,255.289993,256.559998,256.109985,257.109985,255.789993,255.720001,255.470001,255.289993,254.949997,254.639999,255.020004
1716,20171026,255.619995,255.289993,256.559998,256.109985,257.109985,255.789993,255.720001,255.470001,255.289993,254.949997,254.639999
1717,20171027,257.709991,255.619995,255.289993,256.559998,256.109985,257.109985,255.789993,255.720001,255.470001,255.289993,254.949997
1718,20171030,256.75,257.709991,255.619995,255.289993,256.559998,256.109985,257.109985,255.789993,255.720001,255.470001,255.289993
1719,20171031,257.149994,256.75,257.709991,255.619995,255.289993,256.559998,256.109985,257.109985,255.789993,255.720001,255.470001
1720,20171101,257.48999,257.149994,256.75,257.709991,255.619995,255.289993,256.559998,256.109985,257.109985,255.789993,255.720001
1721,20171102,257.589996,257.48999,257.149994,256.75,257.709991,255.619995,255.289993,256.559998,256.109985,257.109985,255.789993
1722,20171103,258.450012,257.589996,257.48999,257.149994,256.75,257.709991,255.619995,255.289993,256.559998,256.109985,257.109985
1723,20171106,258.850006,258.450012,257.589996,257.48999,257.149994,256.75,257.709991,255.619995,255.289993,256.559998,256.109985
1724,20171107,258.670013,258.850006,258.450012,257.589996,257.48999,257.149994,256.75,257.709991,255.619995,255.289993,256.559998
1725,20171108,259.109985,258.670013,258.850006,258.450012,257.589996,257.48999,257.149994,256.75,257.709991,255.619995,255.289993
1726,20171109,258.170013,259.109985,258.670013,258.850006,258.450012,257.589996,257.48999,257.149994,256.75,257.709991,255.619995
1727,20171110,258.089996,258.170013,259.109985,258.670013,258.850006,258.450012,257.589996,257.48999,257.149994,256.75,257.709991
1728,20171113,258.329987,258.089996,258.170013,259.109985,258.670013,258.850006,258.450012,257.589996,257.48999,257.149994,256.75
1729,20171114,257.730011,258.329987,258.089996,258.170013,259.109985,258.670013,258.850006,258.450012,257.589996,257.48999,257.149994
1730,20171115,256.440002,257.730011,258.329987,258.089996,258.170013,259.109985,258.670013,258.850006,258.450012,257.589996,257.48999
1731,20171116,258.619995,256.440002,257.730011,258.329987,258.089996,258.170013,259.109985,258.670013,258.850006,258.450012,257.589996
1732,20171117,257.859985,258.619995,256.440002,257.730011,258.329987,258.089996,258.170013,259.109985,258.670013,258.850006,258.450012
1733,20171120,258.299988,257.859985,258.619995,256.440002,257.730011,258.329987,258.089996,258.170013,259.109985,258.670013,258.850006
1734,20171121,259.98999,258.299988,257.859985,258.619995,256.440002,257.730011,258.329987,258.089996,258.170013,259.109985,258.670013
1735,20171122,259.76001,259.98999,258.299988,257.859985,258.619995,256.440002,257.730011,258.329987,258.089996,258.170013,259.109985
1736,20171124,260.359985,259.76001,259.98999,258.299988,257.859985,258.619995,256.440002,257.730011,258.329987,258.089996,258.170013
1737,20171127,260.230011,260.359985,259.76001,259.98999,258.299988,257.859985,258.619995,256.440002,257.730011,258.329987,258.089996
1738,20171128,262.869995,260.230011,260.359985,259.76001,259.98999,258.299988,257.859985,258.619995,256.440002,257.730011,258.329987
1739,20171129,262.709991,262.869995,260.230011,260.359985,259.76001,259.98999,258.299988,257.859985,258.619995,256.440002,257.730011
1740,20171130,265.01001,262.709991,262.869995,260.230011,260.359985,259.76001,259.98999,258.299988,257.859985,258.619995,256.440002
1741,20171201,264.459991,265.01001,262.709991,262.869995,260.230011,260.359985,259.76001,259.98999,258.299988,257.859985,258.619995
1742,20171204,264.140015,264.459991,265.01001,262.709991,262.869995,260.230011,260.359985,259.76001,259.98999,258.299988,257.859985
1743,20171205,263.190002,264.140015,264.459991,265.01001,262.709991,262.869995,260.230011,260.359985,259.76001,259.98999,258.299988
1744,20171206,263.23999,263.190002,264.140015,264.459991,265.01001,262.709991,262.869995,260.230011,260.359985,259.76001,259.98999
1745,20171207,264.070007,263.23999,263.190002,264.140015,264.459991,265.01001,262.709991,262.869995,260.230011,260.359985,259.76001
1746,20171208,265.51001,264.070007,263.23999,263.190002,264.140015,264.459991,265.01001,262.709991,262.869995,260.230011,260.359985
1747,20171211,266.309998,265.51001,264.070007,263.23999,263.190002,264.140015,264.459991,265.01001,262.709991,262.869995,260.230011
1748,20171212,266.779999,266.309998,265.51001,264.070007,263.23999,263.190002,264.140015,264.459991,265.01001,262.709991,262.869995
1749,20171213,266.75,266.779999,266.309998,265.51001,264.070007,263.23999,263.190002,264.140015,264.459991,265.01001,262.709991
1750,20171214,265.660004,266.75,266.779999,266.309998,265.51001,264.070007,263.23999,263.190002,264.140015,264.459991,265.01001
1751,20171215,266.51001,265.660004,266.75,266.779999,266.309998,265.51001,264.070007,263.23999,263.190002,264.140015,264.459991
1752,20171218,268.200012,266.51001,265.660004,266.75,266.779999,266.309998,265.51001,264.070007,263.23999,263.190002,264.140015
1753,20171219,267.170013,268.200012,266.51001,265.660004,266.75,266.779999,266.309998,265.51001,264.070007,263.23999,263.190002
1754,20171220,267.029999,267.170013,268.200012,266.51001,265.660004,266.75,266.779999,266.309998,265.51001,264.070007,263.23999
1755,20171221,267.579987,267.029999,267.170013,268.200012,266.51001,265.660004,266.75,266.779999,266.309998,265.51001,264.070007
1756,20171222,267.51001,267.579987,267.029999,267.170013,268.200012,266.51001,265.660004,266.75,266.779999,266.309998,265.51001
1757,20171226,267.190002,267.51001,267.579987,267.029999,267.170013,268.200012,266.51001,265.660004,266.75,266.779999,266.309998
1758,20171227,267.320007,267.190002,267.51001,267.579987,267.029999,267.170013,268.200012,266.51001,265.660004,266.75,266.779999
1759,20171228,267.869995,267.320007,267.190002,267.51001,267.579987,267.029999,267.170013,268.200012,266.51001,265.660004,266.75
1760,20171229,266.859985,267.869995,267.320007,267.190002,267.51001,267.579987,267.029999,267.170013,268.200012,266.51001,265.660004
1761,20180102,268.769989,266.859985,267.869995,267.320007,267.190002,267.51001,267.579987,267.029999,267.170013,268.200012,266.51001
1762,20180103,270.470001,268.769989,266.859985,267.869995,267.320007,267.190002,267.51001,267.579987,267.029999,267.170013,268.200012
1763,20180104,271.609985,270.470001,268.769989,266.859985,267.869995,267.320007,267.190002,267.51001,267.579987,267.029999,267.170013
1764,20180105,273.420013,271.609985,270.470001,268.769989,266.859985,267.869995,267.320007,267.190002,267.51001,267.579987,267.029999
1765,20180108,273.920013,273.420013,271.609985,270.470001,268.769989,266.859985,267.869995,267.320007,267.190002,267.51001,267.579987
1766,20180109,274.540009,273.920013,273.420013,271.609985,270.470001,268.769989,266.859985,267.869995,267.320007,267.190002,267.51001
1767,20180110,274.119995,274.540009,273.920013,273.420013,271.609985,270.470001,268.769989,266.859985,267.869995,267.320007,267.190002
1768,20180111,276.119995,274.119995,274.540009,273.920013,273.420013,271.609985,270.470001,268.769989,266.859985,267.869995,267.320007
1769,20180112,277.920013,276.119995,274.119995,274.540009,273.920013,273.420013,271.609985,270.470001,268.769989,266.859985,267.869995
1770,20180116,276.970001,277.920013,276.119995,274.119995,274.540009,273.920013,273.420013,271.609985,270.470001,268.769989,266.859985
1771,20180117,279.609985,276.970001,277.920013,276.119995,274.119995,274.540009,273.920013,273.420013,271.609985,270.470001,268.769989
1772,20180118,279.140015,279.609985,276.970001,277.920013,276.119995,274.119995,274.540009,273.920013,273.420013,271.609985,270.470001
1773,20180119,280.410004,279.140015,279.609985,276.970001,277.920013,276.119995,274.119995,274.540009,273.920013,273.420013,271.609985
1774,20180122,282.690002,280.410004,279.140015,279.609985,276.970001,277.920013,276.119995,274.119995,274.540009,273.920013,273.420013
1775,20180123,283.290009,282.690002,280.410004,279.140015,279.609985,276.970001,277.920013,276.119995,274.119995,274.540009,273.920013
1776,20180124,283.179993,283.290009,282.690002,280.410004,279.140015,279.609985,276.970001,277.920013,276.119995,274.119995,274.540009
1777,20180125,283.299988,283.179993,283.290009,282.690002,280.410004,279.140015,279.609985,276.970001,277.920013,276.119995,274.119995
1778,20180126,286.579987,283.299988,283.179993,283.290009,282.690002,280.410004,279.140015,279.609985,276.970001,277.920013,276.119995
1779,20180129,284.679993,286.579987,283.299988,283.179993,283.290009,282.690002,280.410004,279.140015,279.609985,276.970001,277.920013
1780,20180130,281.76001,284.679993,286.579987,283.299988,283.179993,283.290009,282.690002,280.410004,279.140015,279.609985,276.970001
1781,20180131,281.899994,281.76001,284.679993,286.579987,283.299988,283.179993,283.290009,282.690002,280.410004,279.140015,279.609985
1782,20180201,281.579987,281.899994,281.76001,284.679993,286.579987,283.299988,283.179993,283.290009,282.690002,280.410004,279.140015
1783,20180202,275.450012,281.579987,281.899994,281.76001,284.679993,286.579987,283.299988,283.179993,283.290009,282.690002,280.410004
1784,20180205,263.929993,275.450012,281.579987,281.899994,281.76001,284.679993,286.579987,283.299988,283.179993,283.290009,282.690002
1785,20180206,269.130005,263.929993,275.450012,281.579987,281.899994,281.76001,284.679993,286.579987,283.299988,283.179993,283.290009
1786,20180207,267.670013,269.130005,263.929993,275.450012,281.579987,281.899994,281.76001,284.679993,286.579987,283.299988,283.179993
1787,20180208,257.630005,267.670013,269.130005,263.929993,275.450012,281.579987,281.899994,281.76001,284.679993,286.579987,283.299988
1788,20180209,261.5,257.630005,267.670013,269.130005,263.929993,275.450012,281.579987,281.899994,281.76001,284.679993,286.579987
1789,20180212,265.339996,261.5,257.630005,267.670013,269.130005,263.929993,275.450012,281.579987,281.899994,281.76001,284.679993
1790,20180213,266,265.339996,261.5,257.630005,267.670013,269.130005,263.929993,275.450012,281.579987,281.899994,281.76001
1791,20180214,269.589996,266,265.339996,261.5,257.630005,267.670013,269.130005,263.929993,275.450012,281.579987,281.899994
1792,20180215,273.029999,269.589996,266,265.339996,261.5,257.630005,267.670013,269.130005,263.929993,275.450012,281.579987
1793,20180216,273.109985,273.029999,269.589996,266,265.339996,261.5,257.630005,267.670013,269.130005,263.929993,275.450012
1794,20180220,271.399994,273.109985,273.029999,269.589996,266,265.339996,261.5,257.630005,267.670013,269.130005,263.929993
1795,20180221,270.049988,271.399994,273.109985,273.029999,269.589996,266,265.339996,261.5,257.630005,267.670013,269.130005
1796,20180222,270.399994,270.049988,271.399994,273.109985,273.029999,269.589996,266,265.339996,261.5,257.630005,267.670013
1797,20180223,274.709991,270.399994,270.049988,271.399994,273.109985,273.029999,269.589996,266,265.339996,261.5,257.630005
1798,20180226,277.899994,274.709991,270.399994,270.049988,271.399994,273.109985,273.029999,269.589996,266,265.339996,261.5
1799,20180227,274.429993,277.899994,274.709991,270.399994,270.049988,271.399994,273.109985,273.029999,269.589996,266,265.339996
1800,20180228,271.649994,274.429993,277.899994,274.709991,270.399994,270.049988,271.399994,273.109985,273.029999,269.589996,266
1801,20180301,267.700012,271.649994,274.429993,277.899994,274.709991,270.399994,270.049988,271.399994,273.109985,273.029999,269.589996
1802,20180302,269.079987,267.700012,271.649994,274.429993,277.899994,274.709991,270.399994,270.049988,271.399994,273.109985,273.029999
1803,20180305,272.190002,269.079987,267.700012,271.649994,274.429993,277.899994,274.709991,270.399994,270.049988,271.399994,273.109985
1804,20180306,272.880005,272.190002,269.079987,267.700012,271.649994,274.429993,277.899994,274.709991,270.399994,270.049988,271.399994
1805,20180307,272.779999,272.880005,272.190002,269.079987,267.700012,271.649994,274.429993,277.899994,274.709991,270.399994,270.049988
1806,20180308,274.100006,272.779999,272.880005,272.190002,269.079987,267.700012,271.649994,274.429993,277.899994,274.709991,270.399994
1807,20180309,278.869995,274.100006,272.779999,272.880005,272.190002,269.079987,267.700012,271.649994,274.429993,277.899994,274.709991
1808,20180312,278.519989,278.869995,274.100006,272.779999,272.880005,272.190002,269.079987,267.700012,271.649994,274.429993,277.899994
1809,20180313,276.720001,278.519989,278.869995,274.100006,272.779999,272.880005,272.190002,269.079987,267.700012,271.649994,274.429993
1810,20180314,275.299988,276.720001,278.519989,278.869995,274.100006,272.779999,272.880005,272.190002,269.079987,267.700012,271.649994
1811,20180315,275,275.299988,276.720001,278.519989,278.869995,274.100006,272.779999,272.880005,272.190002,269.079987,267.700012
1812,20180316,274.200012,275,275.299988,276.720001,278.519989,278.869995,274.100006,272.779999,272.880005,272.190002,269.079987
1813,20180319,270.48999,274.200012,275,275.299988,276.720001,278.519989,278.869995,274.100006,272.779999,272.880005,272.190002
1814,20180320,270.950012,270.48999,274.200012,275,275.299988,276.720001,278.519989,278.869995,274.100006,272.779999,272.880005
1815,20180321,270.429993,270.950012,270.48999,274.200012,275,275.299988,276.720001,278.519989,278.869995,274.100006,272.779999
1816,20180322,263.670013,270.429993,270.950012,270.48999,274.200012,275,275.299988,276.720001,278.519989,278.869995,274.100006
1817,20180323,258.049988,263.670013,270.429993,270.950012,270.48999,274.200012,275,275.299988,276.720001,278.519989,278.869995
1818,20180326,265.109985,258.049988,263.670013,270.429993,270.950012,270.48999,274.200012,275,275.299988,276.720001,278.519989
1819,20180327,260.600006,265.109985,258.049988,263.670013,270.429993,270.950012,270.48999,274.200012,275,275.299988,276.720001
1820,20180328,259.829987,260.600006,265.109985,258.049988,263.670013,270.429993,270.950012,270.48999,274.200012,275,275.299988
1821,20180329,263.149994,259.829987,260.600006,265.109985,258.049988,263.670013,270.429993,270.950012,270.48999,274.200012,275
1822,20180402,257.470001,263.149994,259.829987,260.600006,265.109985,258.049988,263.670013,270.429993,270.950012,270.48999,274.200012
1823,20180403,260.769989,257.470001,263.149994,259.829987,260.600006,265.109985,258.049988,263.670013,270.429993,270.950012,270.48999
1824,20180404,263.559998,260.769989,257.470001,263.149994,259.829987,260.600006,265.109985,258.049988,263.670013,270.429993,270.950012
1825,20180405,265.640015,263.559998,260.769989,257.470001,263.149994,259.829987,260.600006,265.109985,258.049988,263.670013,270.429993
1826,20180406,259.720001,265.640015,263.559998,260.769989,257.470001,263.149994,259.829987,260.600006,265.109985,258.049988,263.670013
1827,20180409,261,259.720001,265.640015,263.559998,260.769989,257.470001,263.149994,259.829987,260.600006,265.109985,258.049988
1828,20180410,265.149994,261,259.720001,265.640015,263.559998,260.769989,257.470001,263.149994,259.829987,260.600006,265.109985
1829,20180411,263.76001,265.149994,261,259.720001,265.640015,263.559998,260.769989,257.470001,263.149994,259.829987,260.600006
1830,20180412,265.929993,263.76001,265.149994,261,259.720001,265.640015,263.559998,260.769989,257.470001,263.149994,259.829987
1831,20180413,265.149994,265.929993,263.76001,265.149994,261,259.720001,265.640015,263.559998,260.769989,257.470001,263.149994
1832,20180416,267.329987,265.149994,265.929993,263.76001,265.149994,261,259.720001,265.640015,263.559998,260.769989,257.470001
1833,20180417,270.190002,267.329987,265.149994,265.929993,263.76001,265.149994,261,259.720001,265.640015,263.559998,260.769989
1834,20180418,270.390015,270.190002,267.329987,265.149994,265.929993,263.76001,265.149994,261,259.720001,265.640015,263.559998
1835,20180419,268.890015,270.390015,270.190002,267.329987,265.149994,265.929993,263.76001,265.149994,261,259.720001,265.640015
